t=10.000000, y(t)=0.000000, y'(t)=0.000000, z(t)=0.000000, z'(t)=0.000000, v(t)=0.000000, v'(t)=0.000000, X(t)=0.000000, Y(t)=0.000000, Z(t)=0.000000
t=42.960000, y(t)=5.008887, y'(t)=0.160233, z(t)=-0.633511, z'(t)=-0.043789, v(t)=-2.022727, v'(t)=0.159765, X(t)=5.008887, Y(t)=-0.633511, Z(t)=-2.022727
t=42.980000, y(t)=5.012074, y'(t)=0.158529, z(t)=-0.634370, z'(t)=-0.042152, v(t)=-2.019516, v'(t)=0.161231, X(t)=5.012074, Y(t)=-0.634370, Z(t)=-2.019516
t=43.000000, y(t)=5.015228, y'(t)=0.156842, z(t)=-0.635196, z'(t)=-0.040427, v(t)=-2.016280, v'(t)=0.162371, X(t)=5.015228, Y(t)=-0.635196, Z(t)=-2.016280
t=43.020000, y(t)=5.018348, y'(t)=0.155177, z(t)=-0.635987, z'(t)=-0.038620, v(t)=-2.013024, v'(t)=0.163182, X(t)=5.018348, Y(t)=-0.635987, Z(t)=-2.013024
t=43.040000, y(t)=5.021435, y'(t)=0.153538, z(t)=-0.636741, z'(t)=-0.036734, v(t)=-2.009754, v'(t)=0.163665, X(t)=5.021435, Y(t)=-0.636741, Z(t)=-2.009754
t=43.060000, y(t)=5.024490, y'(t)=0.151928, z(t)=-0.637456, z'(t)=-0.034775, v(t)=-2.006479, v'(t)=0.163821, X(t)=5.024490, Y(t)=-0.637456, Z(t)=-2.006479
t=43.080000, y(t)=5.027512, y'(t)=0.150352, z(t)=-0.638131, z'(t)=-0.032746, v(t)=-2.003204, v'(t)=0.163649, X(t)=5.027512, Y(t)=-0.638131, Z(t)=-2.003204
t=43.100000, y(t)=5.030504, y'(t)=0.148813, z(t)=-0.638765, z'(t)=-0.030653, v(t)=-1.999935, v'(t)=0.163152, X(t)=5.030504, Y(t)=-0.638765, Z(t)=-1.999935
t=43.120000, y(t)=5.033465, y'(t)=0.147315, z(t)=-0.639357, z'(t)=-0.028500, v(t)=-1.996680, v'(t)=0.162332, X(t)=5.033465, Y(t)=-0.639357, Z(t)=-1.996680
t=43.140000, y(t)=5.036397, y'(t)=0.145861, z(t)=-0.639905, z'(t)=-0.026292, v(t)=-1.993444, v'(t)=0.161191, X(t)=5.036397, Y(t)=-0.639905, Z(t)=-1.993444
t=43.160000, y(t)=5.039300, y'(t)=0.144454, z(t)=-0.640408, z'(t)=-0.024036, v(t)=-1.990234, v'(t)=0.159735, X(t)=5.039300, Y(t)=-0.640408, Z(t)=-1.990234
t=43.180000, y(t)=5.042175, y'(t)=0.143099, z(t)=-0.640866, z'(t)=-0.021734, v(t)=-1.987057, v'(t)=0.157965, X(t)=5.042175, Y(t)=-0.640866, Z(t)=-1.987057
t=43.200000, y(t)=5.045024, y'(t)=0.141797, z(t)=-0.641277, z'(t)=-0.019394, v(t)=-1.983918, v'(t)=0.155889, X(t)=5.045024, Y(t)=-0.641277, Z(t)=-1.983918
t=43.220000, y(t)=5.047848, y'(t)=0.140553, z(t)=-0.641641, z'(t)=-0.017021, v(t)=-1.980823, v'(t)=0.153509, X(t)=5.047848, Y(t)=-0.641641, Z(t)=-1.980823
t=43.240000, y(t)=5.050647, y'(t)=0.139368, z(t)=-0.641958, z'(t)=-0.014619, v(t)=-1.977779, v'(t)=0.150834, X(t)=5.050647, Y(t)=-0.641958, Z(t)=-1.977779
t=43.260000, y(t)=5.053423, y'(t)=0.138246, z(t)=-0.642226, z'(t)=-0.012194, v(t)=-1.974792, v'(t)=0.147869, X(t)=5.053423, Y(t)=-0.642226, Z(t)=-1.974792
t=43.280000, y(t)=5.056177, y'(t)=0.137189, z(t)=-0.642446, z'(t)=-0.009752, v(t)=-1.971867, v'(t)=0.144621, X(t)=5.056177, Y(t)=-0.642446, Z(t)=-1.971867
t=43.300000, y(t)=5.058911, y'(t)=0.136199, z(t)=-0.642616, z'(t)=-0.007297, v(t)=-1.969009, v'(t)=0.141098, X(t)=5.058911, Y(t)=-0.642616, Z(t)=-1.969009
t=43.320000, y(t)=5.061625, y'(t)=0.135278, z(t)=-0.642737, z'(t)=-0.004837, v(t)=-1.966224, v'(t)=0.137308, X(t)=5.061625, Y(t)=-0.642737, Z(t)=-1.966224
t=43.340000, y(t)=5.064322, y'(t)=0.134429, z(t)=-0.642810, z'(t)=-0.002376, v(t)=-1.963518, v'(t)=0.133260, X(t)=5.064322, Y(t)=-0.642810, Z(t)=-1.963518
t=43.360000, y(t)=5.067003, y'(t)=0.133654, z(t)=-0.642832, z'(t)=0.000081, v(t)=-1.960896, v'(t)=0.128962, X(t)=5.067003, Y(t)=-0.642832, Z(t)=-1.960896
t=43.380000, y(t)=5.069669, y'(t)=0.132953, z(t)=-0.642806, z'(t)=0.002528, v(t)=-1.958361, v'(t)=0.124424, X(t)=5.069669, Y(t)=-0.642806, Z(t)=-1.958361
t=43.400000, y(t)=5.072322, y'(t)=0.132328, z(t)=-0.642731, z'(t)=0.004959, v(t)=-1.955920, v'(t)=0.119657, X(t)=5.072322, Y(t)=-0.642731, Z(t)=-1.955920
t=43.420000, y(t)=5.074963, y'(t)=0.131781, z(t)=-0.642608, z'(t)=0.007370, v(t)=-1.953577, v'(t)=0.114671, X(t)=5.074963, Y(t)=-0.642608, Z(t)=-1.953577
t=43.440000, y(t)=5.077593, y'(t)=0.131312, z(t)=-0.642437, z'(t)=0.009755, v(t)=-1.951335, v'(t)=0.109475, X(t)=5.077593, Y(t)=-0.642437, Z(t)=-1.951335
t=43.460000, y(t)=5.080216, y'(t)=0.130923, z(t)=-0.642218, z'(t)=0.012108, v(t)=-1.949199, v'(t)=0.104083, X(t)=5.080216, Y(t)=-0.642218, Z(t)=-1.949199
t=43.480000, y(t)=5.082831, y'(t)=0.130614, z(t)=-0.641953, z'(t)=0.014425, v(t)=-1.947173, v'(t)=0.098505, X(t)=5.082831, Y(t)=-0.641953, Z(t)=-1.947173
t=43.500000, y(t)=5.085441, y'(t)=0.130385, z(t)=-0.641641, z'(t)=0.016702, v(t)=-1.945260, v'(t)=0.092753, X(t)=5.085441, Y(t)=-0.641641, Z(t)=-1.945260
t=43.520000, y(t)=5.088047, y'(t)=0.130237, z(t)=-0.641285, z'(t)=0.018932, v(t)=-1.943464, v'(t)=0.086839, X(t)=5.088047, Y(t)=-0.641285, Z(t)=-1.943464
t=43.540000, y(t)=5.090651, y'(t)=0.130169, z(t)=-0.640884, z'(t)=0.021111, v(t)=-1.941787, v'(t)=0.080775, X(t)=5.090651, Y(t)=-0.640884, Z(t)=-1.941787
t=43.560000, y(t)=5.093254, y'(t)=0.130182, z(t)=-0.640441, z'(t)=0.023234, v(t)=-1.940234, v'(t)=0.074575, X(t)=5.093254, Y(t)=-0.640441, Z(t)=-1.940234
t=43.580000, y(t)=5.095859, y'(t)=0.130275, z(t)=-0.639956, z'(t)=0.025298, v(t)=-1.938805, v'(t)=0.068251, X(t)=5.095859, Y(t)=-0.639956, Z(t)=-1.938805
t=43.600000, y(t)=5.098466, y'(t)=0.130448, z(t)=-0.639429, z'(t)=0.027298, v(t)=-1.937504, v'(t)=0.061816, X(t)=5.098466, Y(t)=-0.639429, Z(t)=-1.937504
t=43.620000, y(t)=5.101077, y'(t)=0.130700, z(t)=-0.638864, z'(t)=0.029229, v(t)=-1.936333, v'(t)=0.055284, X(t)=5.101077, Y(t)=-0.638864, Z(t)=-1.936333
t=43.640000, y(t)=5.103694, y'(t)=0.131030, z(t)=-0.638261, z'(t)=0.031087, v(t)=-1.935294, v'(t)=0.048668, X(t)=5.103694, Y(t)=-0.638261, Z(t)=-1.935294
t=43.660000, y(t)=5.106319, y'(t)=0.131437, z(t)=-0.637621, z'(t)=0.032869, v(t)=-1.934387, v'(t)=0.041982, X(t)=5.106319, Y(t)=-0.637621, Z(t)=-1.934387
t=43.680000, y(t)=5.108952, y'(t)=0.131919, z(t)=-0.636947, z'(t)=0.034571, v(t)=-1.933615, v'(t)=0.035238, X(t)=5.108952, Y(t)=-0.636947, Z(t)=-1.933615
t=43.700000, y(t)=5.111596, y'(t)=0.132475, z(t)=-0.636239, z'(t)=0.036190, v(t)=-1.932978, v'(t)=0.028451, X(t)=5.111596, Y(t)=-0.636239, Z(t)=-1.932978
t=43.720000, y(t)=5.114252, y'(t)=0.133104, z(t)=-0.635500, z'(t)=0.037722, v(t)=-1.932477, v'(t)=0.021635, X(t)=5.114252, Y(t)=-0.635500, Z(t)=-1.932477
t=43.740000, y(t)=5.116921, y'(t)=0.133803, z(t)=-0.634731, z'(t)=0.039164, v(t)=-1.932112, v'(t)=0.014802, X(t)=5.116921, Y(t)=-0.634731, Z(t)=-1.932112
t=43.760000, y(t)=5.119604, y'(t)=0.134571, z(t)=-0.633934, z'(t)=0.040514, v(t)=-1.931885, v'(t)=0.007968, X(t)=5.119604, Y(t)=-0.633934, Z(t)=-1.931885
t=43.780000, y(t)=5.122304, y'(t)=0.135406, z(t)=-0.633111, z'(t)=0.041769, v(t)=-1.931794, v'(t)=0.001144, X(t)=5.122304, Y(t)=-0.633111, Z(t)=-1.931794
t=43.800000, y(t)=5.125021, y'(t)=0.136304, z(t)=-0.632263, z'(t)=0.042926, v(t)=-1.931839, v'(t)=-0.005654, X(t)=5.125021, Y(t)=-0.632263, Z(t)=-1.931839
t=43.820000, y(t)=5.127757, y'(t)=0.137264, z(t)=-0.631394, z'(t)=0.043983, v(t)=-1.932020, v'(t)=-0.012414, X(t)=5.127757, Y(t)=-0.631394, Z(t)=-1.932020
t=43.840000, y(t)=5.130512, y'(t)=0.138283, z(t)=-0.630505, z'(t)=0.044939, v(t)=-1.932335, v'(t)=-0.019122, X(t)=5.130512, Y(t)=-0.630505, Z(t)=-1.932335
t=43.860000, y(t)=5.133288, y'(t)=0.139359, z(t)=-0.629597, z'(t)=0.045791, v(t)=-1.932784, v'(t)=-0.025765, X(t)=5.133288, Y(t)=-0.629597, Z(t)=-1.932784
t=43.880000, y(t)=5.136087, y'(t)=0.140488, z(t)=-0.628674, z'(t)=0.046538, v(t)=-1.933365, v'(t)=-0.032330, X(t)=5.136087, Y(t)=-0.628674, Z(t)=-1.933365
t=43.900000, y(t)=5.138908, y'(t)=0.141667, z(t)=-0.627737, z'(t)=0.047179, v(t)=-1.934077, v'(t)=-0.038805, X(t)=5.138908, Y(t)=-0.627737, Z(t)=-1.934077
t=43.920000, y(t)=5.141754, y'(t)=0.142894, z(t)=-0.626787, z'(t)=0.047713, v(t)=-1.934917, v'(t)=-0.045177, X(t)=5.141754, Y(t)=-0.626787, Z(t)=-1.934917
t=43.940000, y(t)=5.144624, y'(t)=0.144165, z(t)=-0.625829, z'(t)=0.048139, v(t)=-1.935883, v'(t)=-0.051433, X(t)=5.144624, Y(t)=-0.625829, Z(t)=-1.935883
t=43.960000, y(t)=5.147521, y'(t)=0.145478, z(t)=-0.624863, z'(t)=0.048457, v(t)=-1.936973, v'(t)=-0.057562, X(t)=5.147521, Y(t)=-0.624863, Z(t)=-1.936973
t=43.980000, y(t)=5.150444, y'(t)=0.146827, z(t)=-0.623891, z'(t)=0.048666, v(t)=-1.938184, v'(t)=-0.063551, X(t)=5.150444, Y(t)=-0.623891, Z(t)=-1.938184
t=44.000000, y(t)=5.153394, y'(t)=0.148211, z(t)=-0.622917, z'(t)=0.048766, v(t)=-1.939514, v'(t)=-0.069390, X(t)=5.153394, Y(t)=-0.622917, Z(t)=-1.939514
t=44.020000, y(t)=5.156372, y'(t)=0.149625, z(t)=-0.621941, z'(t)=0.048758, v(t)=-1.940959, v'(t)=-0.075068, X(t)=5.156372, Y(t)=-0.621941, Z(t)=-1.940959
t=44.040000, y(t)=5.159379, y'(t)=0.151066, z(t)=-0.620967, z'(t)=0.048642, v(t)=-1.942516, v'(t)=-0.080573, X(t)=5.159379, Y(t)=-0.620967, Z(t)=-1.942516
t=44.060000, y(t)=5.162415, y'(t)=0.152531, z(t)=-0.619996, z'(t)=0.048419, v(t)=-1.944181, v'(t)=-0.085896, X(t)=5.162415, Y(t)=-0.619996, Z(t)=-1.944181
t=44.080000, y(t)=5.165480, y'(t)=0.154015, z(t)=-0.619031, z'(t)=0.048089, v(t)=-1.945950, v'(t)=-0.091027, X(t)=5.165480, Y(t)=-0.619031, Z(t)=-1.945950
t=44.100000, y(t)=5.168576, y'(t)=0.155516, z(t)=-0.618073, z'(t)=0.047653, v(t)=-1.947820, v'(t)=-0.095955, X(t)=5.168576, Y(t)=-0.618073, Z(t)=-1.947820
t=44.120000, y(t)=5.171701, y'(t)=0.157028, z(t)=-0.617126, z'(t)=0.047114, v(t)=-1.949787, v'(t)=-0.100673, X(t)=5.171701, Y(t)=-0.617126, Z(t)=-1.949787
t=44.140000, y(t)=5.174857, y'(t)=0.158549, z(t)=-0.616190, z'(t)=0.046473, v(t)=-1.951846, v'(t)=-0.105172, X(t)=5.174857, Y(t)=-0.616190, Z(t)=-1.951846
t=44.160000, y(t)=5.178043, y'(t)=0.160075, z(t)=-0.615267, z'(t)=0.045731, v(t)=-1.953992, v'(t)=-0.109443, X(t)=5.178043, Y(t)=-0.615267, Z(t)=-1.953992
t=44.180000, y(t)=5.181260, y'(t)=0.161601, z(t)=-0.614361, z'(t)=0.044891, v(t)=-1.956222, v'(t)=-0.113479, X(t)=5.181260, Y(t)=-0.614361, Z(t)=-1.956222
t=44.200000, y(t)=5.184507, y'(t)=0.163125, z(t)=-0.613472, z'(t)=0.043955, v(t)=-1.958530, v'(t)=-0.117272, X(t)=5.184507, Y(t)=-0.613472, Z(t)=-1.958530
t=44.220000, y(t)=5.187785, y'(t)=0.164642, z(t)=-0.612603, z'(t)=0.042925, v(t)=-1.960911, v'(t)=-0.120817, X(t)=5.187785, Y(t)=-0.612603, Z(t)=-1.960911
t=44.240000, y(t)=5.191093, y'(t)=0.166149, z(t)=-0.611756, z'(t)=0.041804, v(t)=-1.963361, v'(t)=-0.124108, X(t)=5.191093, Y(t)=-0.611756, Z(t)=-1.963361
t=44.260000, y(t)=5.194431, y'(t)=0.167642, z(t)=-0.610932, z'(t)=0.040595, v(t)=-1.965874, v'(t)=-0.127137, X(t)=5.194431, Y(t)=-0.610932, Z(t)=-1.965874
t=44.280000, y(t)=5.197798, y'(t)=0.169118, z(t)=-0.610133, z'(t)=0.039300, v(t)=-1.968445, v'(t)=-0.129902, X(t)=5.197798, Y(t)=-0.610133, Z(t)=-1.968445
t=44.300000, y(t)=5.201195, y'(t)=0.170573, z(t)=-0.609360, z'(t)=0.037924, v(t)=-1.971068, v'(t)=-0.132397, X(t)=5.201195, Y(t)=-0.609360, Z(t)=-1.971068
t=44.320000, y(t)=5.204621, y'(t)=0.172003, z(t)=-0.608616, z'(t)=0.036469, v(t)=-1.973739, v'(t)=-0.134618, X(t)=5.204621, Y(t)=-0.608616, Z(t)=-1.973739
t=44.340000, y(t)=5.208075, y'(t)=0.173405, z(t)=-0.607902, z'(t)=0.034939, v(t)=-1.976451, v'(t)=-0.136561, X(t)=5.208075, Y(t)=-0.607902, Z(t)=-1.976451
t=44.360000, y(t)=5.211557, y'(t)=0.174776, z(t)=-0.607219, z'(t)=0.033338, v(t)=-1.979199, v'(t)=-0.138226, X(t)=5.211557, Y(t)=-0.607219, Z(t)=-1.979199
t=44.380000, y(t)=5.215066, y'(t)=0.176113, z(t)=-0.606569, z'(t)=0.031669, v(t)=-1.981978, v'(t)=-0.139608, X(t)=5.215066, Y(t)=-0.606569, Z(t)=-1.981978
t=44.400000, y(t)=5.218601, y'(t)=0.177412, z(t)=-0.605953, z'(t)=0.029937, v(t)=-1.984782, v'(t)=-0.140706, X(t)=5.218601, Y(t)=-0.605953, Z(t)=-1.984782
t=44.420000, y(t)=5.222162, y'(t)=0.178670, z(t)=-0.605372, z'(t)=0.028146, v(t)=-1.987604, v'(t)=-0.141520, X(t)=5.222162, Y(t)=-0.605372, Z(t)=-1.987604
t=44.440000, y(t)=5.225748, y'(t)=0.179885, z(t)=-0.604827, z'(t)=0.026299, v(t)=-1.990441, v'(t)=-0.142049, X(t)=5.225748, Y(t)=-0.604827, Z(t)=-1.990441
t=44.460000, y(t)=5.229357, y'(t)=0.181054, z(t)=-0.604320, z'(t)=0.024401, v(t)=-1.993284, v'(t)=-0.142292, X(t)=5.229357, Y(t)=-0.604320, Z(t)=-1.993284
t=44.480000, y(t)=5.232990, y'(t)=0.182173, z(t)=-0.603852, z'(t)=0.022457, v(t)=-1.996130, v'(t)=-0.142251, X(t)=5.232990, Y(t)=-0.603852, Z(t)=-1.996130
t=44.500000, y(t)=5.236644, y'(t)=0.183241, z(t)=-0.603422, z'(t)=0.020470, v(t)=-1.998973, v'(t)=-0.141927, X(t)=5.236644, Y(t)=-0.603422, Z(t)=-1.998973
t=44.520000, y(t)=5.240319, y'(t)=0.184255, z(t)=-0.603033, z'(t)=0.018447, v(t)=-2.001806, v'(t)=-0.141322, X(t)=5.240319, Y(t)=-0.603033, Z(t)=-2.001806
t=44.540000, y(t)=5.244014, y'(t)=0.185213, z(t)=-0.602685, z'(t)=0.016390, v(t)=-2.004624, v'(t)=-0.140437, X(t)=5.244014, Y(t)=-0.602685, Z(t)=-2.004624
t=44.560000, y(t)=5.247727, y'(t)=0.186112, z(t)=-0.602378, z'(t)=0.014305, v(t)=-2.007421, v'(t)=-0.139276, X(t)=5.247727, Y(t)=-0.602378, Z(t)=-2.007421
t=44.580000, y(t)=5.251458, y'(t)=0.186951, z(t)=-0.602113, z'(t)=0.012197, v(t)=-2.010193, v'(t)=-0.137842, X(t)=5.251458, Y(t)=-0.602113, Z(t)=-2.010193
t=44.600000, y(t)=5.255205, y'(t)=0.187728, z(t)=-0.601890, z'(t)=0.010071, v(t)=-2.012933, v'(t)=-0.136140, X(t)=5.255205, Y(t)=-0.601890, Z(t)=-2.012933
t=44.620000, y(t)=5.258966, y'(t)=0.188441, z(t)=-0.601710, z'(t)=0.007930, v(t)=-2.015637, v'(t)=-0.134173, X(t)=5.258966, Y(t)=-0.601710, Z(t)=-2.015637
t=44.640000, y(t)=5.262742, y'(t)=0.189089, z(t)=-0.601573, z'(t)=0.005781, v(t)=-2.018298, v'(t)=-0.131947, X(t)=5.262742, Y(t)=-0.601573, Z(t)=-2.018298
t=44.660000, y(t)=5.266530, y'(t)=0.189670, z(t)=-0.601479, z'(t)=0.003627, v(t)=-2.020913, v'(t)=-0.129466, X(t)=5.266530, Y(t)=-0.601479, Z(t)=-2.020913
t=44.680000, y(t)=5.270328, y'(t)=0.190184, z(t)=-0.601428, z'(t)=0.001474, v(t)=-2.023475, v'(t)=-0.126738, X(t)=5.270328, Y(t)=-0.601428, Z(t)=-2.023475
t=44.700000, y(t)=5.274136, y'(t)=0.190628, z(t)=-0.601420, z'(t)=-0.000674, v(t)=-2.025981, v'(t)=-0.123768, X(t)=5.274136, Y(t)=-0.601420, Z(t)=-2.025981
t=44.720000, y(t)=5.277953, y'(t)=0.191003, z(t)=-0.601455, z'(t)=-0.002812, v(t)=-2.028424, v'(t)=-0.120563, X(t)=5.277953, Y(t)=-0.601455, Z(t)=-2.028424
t=44.740000, y(t)=5.281776, y'(t)=0.191308, z(t)=-0.601532, z'(t)=-0.004935, v(t)=-2.030802, v'(t)=-0.117131, X(t)=5.281776, Y(t)=-0.601532, Z(t)=-2.030802
t=44.760000, y(t)=5.285605, y'(t)=0.191542, z(t)=-0.601652, z'(t)=-0.007039, v(t)=-2.033108, v'(t)=-0.113480, X(t)=5.285605, Y(t)=-0.601652, Z(t)=-2.033108
t=44.780000, y(t)=5.289437, y'(t)=0.191706, z(t)=-0.601814, z'(t)=-0.009118, v(t)=-2.035340, v'(t)=-0.109616, X(t)=5.289437, Y(t)=-0.601814, Z(t)=-2.035340
t=44.800000, y(t)=5.293273, y'(t)=0.191798, z(t)=-0.602016, z'(t)=-0.011169, v(t)=-2.037492, v'(t)=-0.105550, X(t)=5.293273, Y(t)=-0.602016, Z(t)=-2.037492
t=44.820000, y(t)=5.297109, y'(t)=0.191819, z(t)=-0.602260, z'(t)=-0.013188, v(t)=-2.039560, v'(t)=-0.101290, X(t)=5.297109, Y(t)=-0.602260, Z(t)=-2.039560
t=44.840000, y(t)=5.300945, y'(t)=0.191769, z(t)=-0.602544, z'(t)=-0.015169, v(t)=-2.041542, v'(t)=-0.096845, X(t)=5.300945, Y(t)=-0.602544, Z(t)=-2.041542
t=44.860000, y(t)=5.304779, y'(t)=0.191649, z(t)=-0.602867, z'(t)=-0.017108, v(t)=-2.043433, v'(t)=-0.092225, X(t)=5.304779, Y(t)=-0.602867, Z(t)=-2.043433
t=44.880000, y(t)=5.308610, y'(t)=0.191459, z(t)=-0.603228, z'(t)=-0.019002, v(t)=-2.045230, v'(t)=-0.087440, X(t)=5.308610, Y(t)=-0.603228, Z(t)=-2.045230
t=44.900000, y(t)=5.312437, y'(t)=0.191200, z(t)=-0.603626, z'(t)=-0.020846, v(t)=-2.046929, v'(t)=-0.082500, X(t)=5.312437, Y(t)=-0.603626, Z(t)=-2.046929
t=44.920000, y(t)=5.316258, y'(t)=0.190873, z(t)=-0.604061, z'(t)=-0.022636, v(t)=-2.048529, v'(t)=-0.077415, X(t)=5.316258, Y(t)=-0.604061, Z(t)=-2.048529
t=44.940000, y(t)=5.320071, y'(t)=0.190478, z(t)=-0.604531, z'(t)=-0.024369, v(t)=-2.050025, v'(t)=-0.072196, X(t)=5.320071, Y(t)=-0.604531, Z(t)=-2.050025
t=44.960000, y(t)=5.323877, y'(t)=0.190018, z(t)=-0.605036, z'(t)=-0.026041, v(t)=-2.051416, v'(t)=-0.066854, X(t)=5.323877, Y(t)=-0.605036, Z(t)=-2.051416
t=44.980000, y(t)=5.327672, y'(t)=0.189493, z(t)=-0.605573, z'(t)=-0.027649, v(t)=-2.052699, v'(t)=-0.061400, X(t)=5.327672, Y(t)=-0.605573, Z(t)=-2.052699
t=45.000000, y(t)=5.331456, y'(t)=0.188906, z(t)=-0.606141, z'(t)=-0.029189, v(t)=-2.053871, v'(t)=-0.055846, X(t)=5.331456, Y(t)=-0.606141, Z(t)=-2.053871
t=45.020000, y(t)=5.335228, y'(t)=0.188257, z(t)=-0.606740, z'(t)=-0.030659, v(t)=-2.054932, v'(t)=-0.050202, X(t)=5.335228, Y(t)=-0.606740, Z(t)=-2.054932
t=45.040000, y(t)=5.338986, y'(t)=0.187549, z(t)=-0.607367, z'(t)=-0.032054, v(t)=-2.055879, v'(t)=-0.044481, X(t)=5.338986, Y(t)=-0.607367, Z(t)=-2.055879
t=45.060000, y(t)=5.342729, y'(t)=0.186783, z(t)=-0.608021, z'(t)=-0.033373, v(t)=-2.056711, v'(t)=-0.038695, X(t)=5.342729, Y(t)=-0.608021, Z(t)=-2.056711
t=45.080000, y(t)=5.346457, y'(t)=0.185962, z(t)=-0.608701, z'(t)=-0.034613, v(t)=-2.057426, v'(t)=-0.032854, X(t)=5.346457, Y(t)=-0.608701, Z(t)=-2.057426
t=45.100000, y(t)=5.350167, y'(t)=0.185088, z(t)=-0.609405, z'(t)=-0.035771, v(t)=-2.058024, v'(t)=-0.026971, X(t)=5.350167, Y(t)=-0.609405, Z(t)=-2.058024
t=45.120000, y(t)=5.353860, y'(t)=0.184163, z(t)=-0.610132, z'(t)=-0.036845, v(t)=-2.058505, v'(t)=-0.021058, X(t)=5.353860, Y(t)=-0.610132, Z(t)=-2.058505
t=45.140000, y(t)=5.357533, y'(t)=0.183190, z(t)=-0.610879, z'(t)=-0.037833, v(t)=-2.058867, v'(t)=-0.015127, X(t)=5.357533, Y(t)=-0.610879, Z(t)=-2.058867
t=45.160000, y(t)=5.361187, y'(t)=0.182171, z(t)=-0.611644, z'(t)=-0.038733, v(t)=-2.059110, v'(t)=-0.009189, X(t)=5.361187, Y(t)=-0.611644, Z(t)=-2.059110
t=45.180000, y(t)=5.364820, y'(t)=0.181109, z(t)=-0.612427, z'(t)=-0.039544, v(t)=-2.059234, v'(t)=-0.003256, X(t)=5.364820, Y(t)=-0.612427, Z(t)=-2.059234
t=45.200000, y(t)=5.368431, y'(t)=0.180007, z(t)=-0.613225, z'(t)=-0.040264, v(t)=-2.059240, v'(t)=0.002659, X(t)=5.368431, Y(t)=-0.613225, Z(t)=-2.059240
t=45.220000, y(t)=5.372020, y'(t)=0.178868, z(t)=-0.614037, z'(t)=-0.040892, v(t)=-2.059128, v'(t)=0.008545, X(t)=5.372020, Y(t)=-0.614037, Z(t)=-2.059128
t=45.240000, y(t)=5.375586, y'(t)=0.177694, z(t)=-0.614861, z'(t)=-0.041427, v(t)=-2.058899, v'(t)=0.014391, X(t)=5.375586, Y(t)=-0.614861, Z(t)=-2.058899
t=45.260000, y(t)=5.379128, y'(t)=0.176488, z(t)=-0.615694, z'(t)=-0.041867, v(t)=-2.058553, v'(t)=0.020185, X(t)=5.379128, Y(t)=-0.615694, Z(t)=-2.058553
t=45.280000, y(t)=5.382645, y'(t)=0.175255, z(t)=-0.616535, z'(t)=-0.042214, v(t)=-2.058092, v'(t)=0.025915, X(t)=5.382645, Y(t)=-0.616535, Z(t)=-2.058092
t=45.300000, y(t)=5.386138, y'(t)=0.173996, z(t)=-0.617382, z'(t)=-0.042465, v(t)=-2.057517, v'(t)=0.031571, X(t)=5.386138, Y(t)=-0.617382, Z(t)=-2.057517
t=45.320000, y(t)=5.389605, y'(t)=0.172715, z(t)=-0.618233, z'(t)=-0.042621, v(t)=-2.056829, v'(t)=0.037142, X(t)=5.389605, Y(t)=-0.618233, Z(t)=-2.056829
t=45.340000, y(t)=5.393046, y'(t)=0.171415, z(t)=-0.619086, z'(t)=-0.042682, v(t)=-2.056032, v'(t)=0.042616, X(t)=5.393046, Y(t)=-0.619086, Z(t)=-2.056032
t=45.360000, y(t)=5.396461, y'(t)=0.170099, z(t)=-0.619939, z'(t)=-0.042648, v(t)=-2.055126, v'(t)=0.047983, X(t)=5.396461, Y(t)=-0.619939, Z(t)=-2.055126
t=45.380000, y(t)=5.399850, y'(t)=0.168772, z(t)=-0.620791, z'(t)=-0.042520, v(t)=-2.054113, v'(t)=0.053234, X(t)=5.399850, Y(t)=-0.620791, Z(t)=-2.054113
t=45.400000, y(t)=5.403212, y'(t)=0.167435, z(t)=-0.621639, z'(t)=-0.042298, v(t)=-2.052997, v'(t)=0.058357, X(t)=5.403212, Y(t)=-0.621639, Z(t)=-2.052997
t=45.420000, y(t)=5.406547, y'(t)=0.166093, z(t)=-0.622482, z'(t)=-0.041984, v(t)=-2.051780, v'(t)=0.063344, X(t)=5.406547, Y(t)=-0.622482, Z(t)=-2.051780
t=45.440000, y(t)=5.409856, y'(t)=0.164748, z(t)=-0.623318, z'(t)=-0.041577, v(t)=-2.050464, v'(t)=0.068185, X(t)=5.409856, Y(t)=-0.623318, Z(t)=-2.050464
t=45.460000, y(t)=5.413137, y'(t)=0.163405, z(t)=-0.624145, z'(t)=-0.041080, v(t)=-2.049053, v'(t)=0.072870, X(t)=5.413137, Y(t)=-0.624145, Z(t)=-2.049053
t=45.480000, y(t)=5.416392, y'(t)=0.162065, z(t)=-0.624961, z'(t)=-0.040494, v(t)=-2.047550, v'(t)=0.077392, X(t)=5.416392, Y(t)=-0.624961, Z(t)=-2.047550
t=45.500000, y(t)=5.419620, y'(t)=0.160733, z(t)=-0.625764, z'(t)=-0.039820, v(t)=-2.045959, v'(t)=0.081742, X(t)=5.419620, Y(t)=-0.625764, Z(t)=-2.045959
t=45.520000, y(t)=5.422821, y'(t)=0.159412, z(t)=-0.626553, z'(t)=-0.039061, v(t)=-2.044282, v'(t)=0.085911, X(t)=5.422821, Y(t)=-0.626553, Z(t)=-2.044282
